X,Y,Z,River_mouth_Lengh_m,Accumulation_m,Accumulation_max_m
2339978.7945977356,1094703.4907605902,32.7905635406205,2820807.1733405245,413.5060248609175,736.2939699264875
2536002.142295669,1201653.3175910572,23.94444937809588,3107412.973988588,758.9529564904523,759.5623785149737
2623987.943218166,1302415.386905166,14.253059824837628,3301582.8249156345,897.7205867660313,772.0183881493425
2578885.1163860136,1248909.7776191998,21.28727905211765,3237340.3658119007,828.7763101074452,784.3684759558608
2510039.2806005483,1352765.299784674,23.01472936128713,3205836.968128136,677.0690915529611,793.3376870763486
2337108.35439835,1230476.2198808657,31.056078586390903,2942648.832774678,390.8387457054529,818.370017766593
2278424.6262036143,1194783.2545574051,32.24915574317154,2846409.5718047926,296.88153592883907,821.1240914648073
2296710.8153109034,1250696.045195483,30.70824408338672,2913394.702910376,321.87337659667077,825.3436249128109
2491589.3022278366,1468235.583406183,25.054531644101314,3278812.3352129394,618.2042130623861,827.7388023758695
2383473.7767307498,1108472.079956419,33.942960621135995,2873429.494399843,477.1958568990576,840.4090832695811
2462689.482777849,1071061.396076155,33.50136529803545,2954032.962849009,628.3715968860306,862.1896799625073
2290266.0539865643,1110736.396363712,37.33532707637303,2739144.1595682856,330.54268581493085,894.1126685695899
2282463.3702213615,1091987.3004416926,37.30647510688273,2717157.449764007,319.24291167904636,909.3479335187461
2386209.2129777498,1247969.993510818,33.98071702650611,1976403.9507811037,476.65114787184905,934.1406831102696
2482773.7798882537,1307091.2081176597,29.72144998063454,2112598.3725917577,632.9313787496827,952.3130901564804
2402227.478244415,1272098.9667322373,32.04171472186163,2005369.0749193951,490.16948672616314,990.1113671036646
2342878.817286801,1198044.8156832117,34.6732221497026,1906852.1904101647,398.763822164322,1056.859101384968
2170651.1861197245,1139584.1093565843,43.36559913742715,298309.05350972904,152.7517415054258,1099.7379263402538
2166885.0174892684,1119507.5028833086,46.58025848783248,1652025.2302008532,158.2507368230015,1127.7773635131066
2275297.3841092326,1150452.5888224524,41.140248817152525,1844928.0449886692,312.39851193424573,1145.7078570820381
2172476.5358018004,1072736.8236285856,48.54284602870509,2654753.011924685,168.16056859785556,1181.0065271677122
2387655.2683728714,1015609.3778987871,42.23674268246083,2913261.978792266,517.1925456554169,1224.0949304220167
2517890.7982283235,972737.087234689,36.47383970063758,3465644.277249896,761.4738482506335,1261.9088957515044
2056670.103055182,996370.3522378497,58.891374578024,2358510.8541009016,7.809734479699491,1286.6198035282457
2319631.1785839726,743922.8090630394,38.12220971180579,2866196.9562646905,361.19875998361374,1314.5233936728014
2379514.2047386095,791484.173606863,38.459551364847,2863815.883071813,472.30763462663145,1340.746061881084
2272826.5606901892,906164.8958779364,43.484220483241046,2646938.6649610344,309.08950035977483,1370.1182706080654
2075284.6599422903,1055440.6430263133,58.01812629924801,156184.5507518255,-60.66199903500868,1408.6263282070277
2463067.91694878,1303509.9060571857,34.81314307157434,3436499.184528057,597.8640404839907,1415.1427670442285
2337108.35439835,1230476.2198808657,37.172298553918196,2891550.902296355,397.8781501254912,1418.291855520259
2414196.925859783,1268868.2945088244,36.53918289206885,3002892.1803493225,510.106382562714,1417.6441368117182
2221423.089674948,1053874.8811471693,49.28597446691417,3018551.8374080434,244.5871720329156,1427.2778361053518
2165868.8573134746,998963.7249759361,50.47309836135154,2577102.835591504,181.82324483731563,1431.780849467636
2329332.6411637818,1048005.0774417187,47.96287723592942,2844477.9598167394,416.77182395105666,1468.0958435380492
2096678.3665099961,1071413.889784506,56.51928443609723,174626.18367528904,-45.794571503918405,1497.9064739691673
2182663.554014993,1080222.7154847374,51.963447534502265,266991.00327880436,185.05524564019854,1530.5093242008024
2155538.078685353,1041128.9866369074,54.65661074703702,203480.84684046995,165.1332031711748,1561.5085400137334
2136262.9499135683,1034485.3034344227,56.29700311031654,173014.2133510048,53.116550486017054,1609.5382018347639
2059471.030238226,1014995.9435429515,60.768440092571865,85424.3173534336,-28.938094007034387,1627.2084751089328
2038848.2753728912,1007549.5011914135,63.76896677881044,61879.0673895264,-48.80697497444489,1654.775162804774
2038848.2753728912,1007549.5011914135,65.95043613306372,61879.0673895264,-46.54950246682959,1673.8293240538605
2049350.1539117908,1004496.2466804681,64.71206190340625,72815.78609096553,-0.640874411635347,1693.738960288359
2113375.245805683,1020780.0342613093,60.0022822849076,179840.0911674357,-3.2743196001008177,1698.2558832944035
2059471.030238226,1014995.9435429515,64.86053717588358,87399.19350552544,-25.35634429465478,1705.504768914417
2013224.3316130445,997908.2977596576,71.81198785145152,30243.885465867024,-31.117237291517235,1718.6796146576678
2065818.0190994944,1004207.0563419573,66.32623581115219,89286.19030252844,9.847394235915706,1745.2573869988576
2146307.0122347423,1013605.7356544316,60.08588626799474,184722.6467540887,140.96608402229205,1758.5865475675134
2323778.8411420765,1089321.2124575484,51.573393968708494,663649.4708142265,398.9090004245263,1796.3509600778664
2433632.907733996,1091598.0941309002,45.769747028387755,782363.3143240546,585.2184515710088,1816.9230919169452
2147603.7203401076,1032643.5533178783,59.997749171964934,448158.30361867056,144.64627064870086,1825.0344519872688
2272481.9090277227,1070642.8973791306,55.1067983507401,594727.1048797979,324.6834195118915,1835.9530848969457
2079134.35074898,1024624.9669721522,65.30797241900378,101036.27954785716,-35.48266860371104,1847.261902700927
2223686.748450075,1004445.9586772699,58.687264792424834,280653.5225661581,257.87038449636646,1832.1478876553915
2120202.7275441503,1013523.9808230267,63.55909025630707,155929.45665754145,35.12868703618081,1822.094277669309
2312590.1878910433,986303.1395262075,55.26966051675353,642494.4923360889,397.38736921222187,1814.9657709485489
2202430.579744815,994611.4515050991,60.10594550521681,260314.8494388485,231.4684428228996,1812.1904270800615
2257055.997317483,1025347.6220755266,58.35163432371473,322007.33345701086,320.1891755418373,1807.2531806010998
2038848.2753728912,1007549.5011914135,67.18772561513003,61879.0673895264,-47.50089061667661,1800.3582455476846
2038848.2753728912,1007549.5011914135,67.35371075182258,61879.0673895264,-47.54745151344662,1857.4145999594248
2433229.15052347,1044921.8153745141,52.26252125358062,779265.8892726041,596.1851562589605,1882.9928188292242
2371841.544491053,1005362.9278932875,55.4978632641139,689250.3383619933,498.9674483298842,1887.259739658559
2513071.0165771577,1202653.3816422953,45.84971030945361,980044.1275359017,722.2959502530125,1912.545619255943
2448371.2281681662,1130135.00927102,50.01135813279924,868399.793388057,620.8341511705122,1925.2770865510142
2478119.3861010955,1175972.9200463018,48.42510034417925,930446.0822091457,667.0004959441645,1937.0581569917354
2546950.174205262,1276215.9767369083,45.46453579519329,1072895.4644363855,788.7977328006838,1949.2422163034214
2699515.5499973884,1329677.774139882,38.746074271915695,1287114.606405251,1091.3604127829017,1980.1592617696874
