0.000 0.000
100000.000 0.000
200000.000 0.000
300000.000 0.000
400000.000 0.000
500000.000 0.000
600000.000 0.000
700000.000 0.000
800000.000 0.000
900000.000 0.000
1000000.000 0.000
1100000.000 0.000
1200000.000 0.000
1300000.000 0.000
1400000.000 0.000
1500000.000 0.000
1600000.000 0.000
1700000.000 0.000
1800000.000 0.000
1900000.000 0.000
2000000.000 1.812
2050000.000 -3.288
2100000.000 8.527
2150000.000 17.017
2200000.000 0.013
2250000.000 5.978
2300000.000 -0.860
2350000.000 3.758
2400000.000 6.651
2450000.000 6.878
2500000.000 13.088
2550000.000 25.880
2600000.000 15.755
2650000.000 14.531
2700000.000 24.223
2750000.000 28.281
2800000.000 27.000
2850000.000 48.327
2900000.000 20.812
2950000.000 25.239
3000000.000 15.488
3050000.000 15.442
3100000.000 12.028
3150000.000 22.112
3200000.000 15.616
3250000.000 37.225
3300000.000 34.351
3350000.000 42.432
3400000.000 30.723
3450000.000 35.711
3500000.000 25.820
3550000.000 51.839
3600000.000 46.659
3650000.000 53.246
3700000.000 56.086
3750000.000 55.779
3800000.000 38.553
3850000.000 46.527
3900000.000 49.558
3950000.000 43.965
4000000.000 78.568
4050000.000 60.241
4100000.000 44.695
4150000.000 30.046
4200000.000 27.738
4250000.000 26.201
4300000.000 22.653
4350000.000 29.902
4400000.000 49.758
4450000.000 46.270
4500000.000 28.399
4550000.000 43.923
4600000.000 29.575
4650000.000 37.558
4700000.000 36.082
4750000.000 38.532
4800000.000 37.578
4850000.000 33.042
4900000.000 23.568
4950000.000 35.717
5000000.000 29.645
5050000.000 23.441
5100000.000 18.448
5150000.000 29.517
5200000.000 27.849
5250000.000 31.692
5300000.000 22.042
5350000.000 24.618
5400000.000 32.869
5450000.000 21.526
5500000.000 24.043
5550000.000 25.566
5600000.000 14.789
5650000.000 14.545
5700000.000 21.338
5750000.000 32.375
5800000.000 23.368
5850000.000 17.764
5900000.000 31.491
5950000.000 17.373
6000000.000 32.552
6050000.000 15.707
6100000.000 31.020
6150000.000 26.447
6200000.000 25.355
6250000.000 33.195
6300000.000 34.010
6350000.000 37.825
6400000.000 33.907
6450000.000 34.624
6500000.000 37.555
6550000.000 36.199
6600000.000 37.371
6650000.000 41.344
6700000.000 34.161
6750000.000 30.767
6800000.000 30.003
6850000.000 30.979
6900000.000 32.257
6950000.000 33.534
7000000.000 34.812
7050000.000 36.509
7100000.000 43.789
7150000.000 48.844
7200000.000 46.764
7250000.000 41.527
7300000.000 41.173
7350000.000 52.302
7400000.000 48.882
7450000.000 44.032
7500000.000 42.513
7550000.000 37.317
7600000.000 36.493
7650000.000 53.129
7700000.000 60.618
7750000.000 48.332
7800000.000 38.325
7850000.000 44.761
7900000.000 38.652
7950000.000 36.344
8000000.000 43.574
8050000.000 52.644
8100000.000 58.213
8150000.000 31.396
8200000.000 35.070
8250000.000 32.283
8300000.000 37.398
8350000.000 33.658
8400000.000 36.606
8450000.000 42.187
8500000.000 49.500
8550000.000 38.440
8600000.000 50.581
8650000.000 49.947
8700000.000 48.612
8750000.000 49.620
8800000.000 56.618
8850000.000 64.530
8900000.000 52.330
8950000.000 56.098
9000000.000 54.828
9050000.000 58.049
9100000.000 56.586
9150000.000 56.565
9200000.000 61.061
9250000.000 75.595
9300000.000 67.471
9350000.000 73.539
9400000.000 69.589
9450000.000 66.476
9500000.000 64.941
9550000.000 68.113
9600000.000 60.140
9650000.000 63.364
9700000.000 65.246
9750000.000 67.494
9800000.000 72.241
9850000.000 68.411
9900000.000 66.616
9950000.000 66.573
10000000.000 60.387
10050000.000 59.607
10100000.000 51.705
10150000.000 53.473
10200000.000 45.953
10250000.000 54.473
10300000.000 60.219
10350000.000 54.919
10400000.000 55.108
10450000.000 65.099
10500000.000 65.346
10550000.000 58.749
10600000.000 58.729
10650000.000 64.098
10700000.000 63.581
10750000.000 56.999
10800000.000 55.772
10850000.000 62.239
10900000.000 60.213
10950000.000 57.357
11000000.000 58.553
11050000.000 62.428
11100000.000 67.901
11150000.000 59.868
11200000.000 68.370
11250000.000 58.121
11300000.000 53.033
11350000.000 53.921
11400000.000 55.645
11450000.000 48.051
11500000.000 46.035
11550000.000 46.996
11600000.000 50.385
11650000.000 48.232
11700000.000 48.585
11750000.000 48.138
11800000.000 45.541
11850000.000 42.944
11900000.000 38.922
11950000.000 35.956
12000000.000 34.348
