X,Y,Z,River_mouth_Lengh_m,Accumulation_m,Accumulation_max_m
2810677.524572885,1106867.0829879025,-30.00161340451357,3919325.33992768,1305.067756245781,1067.3872080569736
2825588.051303398,964907.8261278097,-22.536783932785614,3730027.519136152,1375.5131125326172,1071.7276874424126
2128978.4437900833,1043370.1831689026,23.801445078474906,239001.92083706934,-22.48073793682999,1082.5431172812334
2181639.090089065,948050.7470908891,24.17991129572018,2568263.0602293694,161.84825385824232,1148.8849800835683
2181639.090089065,948050.7470908891,24.044427001477807,2568263.0602293694,161.69380115277474,1175.8967106895454
2192210.4458339554,950091.9935017778,24.098747984624477,2571512.2595494296,174.84825014939034,1207.6632375524189
2293830.310139844,844693.0590472661,23.494577652363148,2760940.4553812016,312.0011843267433,1249.0945108686547
2495446.705371756,740485.5627199538,9.970608148575044,3114139.666298395,653.2587103092081,1304.4580019723
2704716.356239368,772165.8291807636,-2.4506436270819023,3418236.2863271674,1070.5742679404304,1369.0849937587188
2438908.742736204,722563.6430247871,12.7628530303525,3044992.383770694,540.4749115064584,1392.425306186177
2537598.063228581,622117.3980638344,8.416375183108414,3226353.0141746597,719.5070745648209,1409.437213281463
2565763.6117298785,467228.19663996535,2.981890947939367,3944061.1110863993,746.2067831168104,1418.6224811908546
2625123.468613363,306241.0462066657,-2.621590061884416,3651296.410326424,844.554952170756,1423.124940199239
2608087.023109644,238596.12999535043,-3.9959186071293353,3733981.653609507,792.2708066055948,1430.5324990805923
2643366.367922088,183385.41859565256,-15.241122239333972,3814050.526195162,838.6695677206744,1430.9436197378925
2538314.2123361994,158138.81046736092,-20.674675413169155,3946181.990029962,620.9980566080371,1433.8635138672457
2542005.0194680006,98126.57225884391,-22.716209907480355,4086930.5725104883,604.8035822567454,1430.4437658793709
2567580.168772991,153129.08224612547,-20.199553883296595,3920013.3736305386,676.4457819348347,1439.1232850481138
2630749.2238686983,171014.3491977637,-13.314840645680736,3821243.5780916493,814.3618328489182,1444.6769921308583
2607063.8896766175,390876.8212184664,-0.37173890320194275,3655303.243173926,818.4565011727973,1449.3665394504242
2409896.6124990173,691553.337293436,9.060919746300286,3001762.834771225,480.4690255552083,1473.8838521246607
2578524.5810324503,629935.4612091938,8.773129040228122,3260059.757534592,799.9270182550978,1499.1925675855996
2536354.582098288,550213.606872608,8.012171489096415,3365554.209756262,704.2184837462887,1507.614595552822
2460455.734227652,518374.6920352397,8.051558888372384,3480463.3714212165,545.6556970256021,1502.5292407767158
2464742.3959192224,765230.0301801378,10.149798186115495,3108832.4476097724,586.5458563735092,1498.7369531405218
2399174.4928795234,710242.5051580447,12.980525414451508,3004665.371399567,468.9748189796888,1549.0571449166341
2368763.842182762,680905.4799934612,14.823536163507578,2972003.685139298,413.3563952152106,1558.122388885137
2328862.312245729,735189.394116137,18.13418869983305,2903958.6119428566,353.4227004390866,1557.4092975122387
2326179.471020073,775842.5471628759,20.46437691487285,2903993.7550420053,368.54630958697436,1575.6836961078782
2306998.8102999837,763891.220387421,21.25460012965784,2903458.63626895,331.34548377263945,1598.565033438879
2483078.886205079,706398.7643807946,16.420032238471464,3162941.881531137,627.9459253377526,1607.2088883099054
2512242.619847467,670018.3142929112,16.15576615016015,3245861.0490621487,670.1481870137677,1615.0069906330004
2495776.8903913177,621273.5350192499,16.09503096958513,3278442.198987782,645.438642181882,1610.006110924851
2469423.1615390694,546256.950421205,15.856481936793822,3208197.811629506,574.285065604098,1608.212097987949
2522052.797485892,548922.9603625629,15.602378754603164,3441273.5982196946,672.5322121930317,1599.7088386636563
2578524.5810324503,629935.4612091938,15.482429686743304,3545447.549502142,806.5742559557933,1592.1674083292837
2838375.347672864,419842.82972891704,-1.129455785478778,3961880.2894386486,1334.220018705828,1594.961904978681
2896539.65695909,326835.42386154947,-7.920725234406773,4094232.9685097714,1462.9436266799964,1602.0515312178293
2910286.050630656,325865.7823623332,-5.007261281869724,4106564.9692404834,1484.2552432025814,1597.2100253117897
2823645.3983789226,458851.2518487102,-0.14761729538782262,3905847.7215653355,1301.3003803204022,1595.4522114519477
2678418.8309714925,637495.8438361398,9.511141440265295,3639453.761863071,1012.0471109525487,1587.3650802690518
2685986.6992285023,799746.8922016271,7.176153067386377,3835532.834310437,1061.2384091395563,1632.0510388908197
2792978.8394567035,708867.0340640852,4.67053474812951,4017486.889192227,1268.4740634686552,1643.9556690250124
2086378.6652598938,1006837.5473094003,34.81643521116116,112429.41848487606,-15.582292760677591,1661.2995716482046
2148331.945214026,957542.6534649453,33.316497287904795,2581718.079078277,102.83733277100809,1693.5389671400312
2056670.103055182,996370.3522378497,41.48118050995004,2383220.029919703,-13.49092583475476,1710.3787954915122
2845178.8019677256,875168.6007498591,-3.123744608847093,3427539.484726558,1427.6782584064067,1731.2259293274358
2890410.938983184,824084.8174649752,-3.250209053626167,3508025.758086491,1512.8964218129922,1730.9942637795589
2961329.077585979,848407.3093622307,-3.5504736438940334,3597618.195399334,1682.7271908410917,1726.6825088211126
2985923.087429466,722758.2457946134,-20.6724002872279,3803585.8171257353,1720.6516661742564,1723.8561292490203
2356315.8729571393,812426.1570552909,10.808322335257293,2809198.271474984,412.5434335627687,1722.8997712545831
2451019.595927119,852517.1060484705,15.692982473485666,2971663.6778921788,587.3286560958072,1758.9508970038116
2259335.9131901977,872499.6896816139,21.5723599741578,2688315.350313205,264.4422899479647,1788.3366240638047
2229069.415974019,921692.5739093592,26.940751587351325,2638482.1507345815,233.37850890143264,1794.9031928414515
2854377.3714092458,1003910.9306556837,-2.147970497344073,3457365.9819250596,1446.970011470556,1803.892370798427
2983477.811340976,1155382.9302893141,-24.37085281260045,3796055.3922661203,1719.2084798245082,1865.5264915329942
2840267.142416043,997550.5678746701,-5.412025902064218,3441888.489332695,1416.5153403752004,1885.6562503526566
