X,Y,Z,River_mouth_Lengh_m,Flexure_m,Accumulation_m,Accumulation_max_m,Flexure_min_m,Flexure_mean_m,Flexure_max_m
2212339.900675215,1060593.4218601843,5.481511074533382,2539518.137951839,-160.73193937292822,345.5432623544115,364.70136011713123,-425.81154124034725,-155.60576280763408,82.48312566609995
2346334.8863677513,879505.1503125912,-23.921400299886063,2836805.4918713653,-341.63423740554003,715.3271930505807,371.35791533720914,-469.31668028360906,-300.4404962078438,-50.135978097235075
2255484.2106764154,895814.3004164747,-8.133783981132803,2730495.7500956757,-231.03120128438312,475.755811581461,380.9791743114184,-457.50360449572645,-206.14998591254155,55.24256694692375
2235967.9723034585,931272.6168077576,-5.080142677376005,2688745.208558025,-206.62154600526105,428.59885271848805,398.23439425508843,-451.88416058207946,-185.86672248523013,72.8075565269319
2241925.8950787997,959180.8400300206,-3.0888652020624408,2660192.2036749246,-209.37332440943192,435.63105007724056,416.8707277206289,-470.0014637987755,-198.94769988664703,61.42255159097753
2258177.8180256127,1013649.6121553313,-1.1855086028288073,2612887.6898598652,-243.63857082123877,506.0685389244269,439.3315002724311,-489.1794283990051,-222.2970168679262,51.753231687899685
2246274.7996964194,1043119.9061868045,1.0005808757793428,2580774.9522694154,-222.80891560306068,464.1917868668288,457.95876650591737,-486.15283189831496,-206.57868923018046,66.08029775696014
2150706.331231803,1022869.1579208195,15.010931520786576,2420428.1479782327,-69.62166242746744,177.7543861638162,476.51011926960473,-392.09321164895573,-78.67958221282235,123.01440989274813
2024832.99627217,978460.0621819891,28.709713983701075,2256723.2786239213,84.63092126228943,-198.43349412149956,495.07931449801885,-190.6597002929614,58.201947473421626,167.75862649016622
2161150.4925428526,987245.6225253978,27.92253176406492,2423032.1600579573,-92.39999635495008,236.103426455279,505.3056417301135,-426.7144592536029,-100.18868395716771,121.43922092853167
2267956.6862727655,972102.7097620743,6.631687960954159,2653255.449675125,-273.8643302770575,556.3925494965077,518.9894002487185,-533.3866212264297,-253.37066451421396,38.95247170616884
2048195.8098497863,927146.771619286,40.73984673204789,2319639.8127986966,57.58757689431881,-147.70089165184672,538.6453371388309,-238.12715336265777,38.89565188634763,169.39974530865254
2172195.712503859,792182.351813504,22.76020478356035,2618607.6195313334,-76.36079880578485,198.69422442236473,555.0744094837975,-418.7494349146903,-93.97834138117516,143.9366745742515
2255833.7423574817,633318.8409313615,4.508420469576505,2861080.2109904913,-183.6393973114012,397.79183978099263,670.3749869529566,-454.3263907041898,-167.51903854996758,123.17735008285868
2359096.7541285288,673603.4181940632,-12.497705891274355,3062970.1025242675,-349.68001949279034,718.9240499556768,733.3030766612783,-553.384921830779,-319.9937792264736,-18.30695226007996
2424750.391862388,613089.498322436,-22.661748826263633,3175875.327053545,-395.37008588925556,848.8120447318668,827.033634637512,-557.3342229111704,-361.07159686324206,-112.6812779682493
2211179.1224455563,706101.0045379387,1.6334731197713794,2746478.451734175,-120.92495266708292,273.43274592111896,892.2955372271093,-446.0431050967646,-126.5700187061855,150.50704711694695
2349146.9155879766,589309.5152194027,-6.324072641937398,2955474.631285038,-324.0159256585861,669.3172979977513,969.9450929470095,-536.271841668609,-292.8865921453873,22.34893541841744
2123683.709555347,853735.317186068,22.558092440572942,2505457.1752178567,-11.19170218005685,-63.14473769143269,1003.5373070233185,-359.25567881898286,-32.5074009183389,167.2453185944669
2251543.7815916133,865925.9105876714,21.015568976253586,2579361.8482946455,-239.42481290971813,490.35655817005096,1032.269763008793,-547.9161125405269,-231.57120062345325,85.61126869674618
2273238.2137617255,861473.9412666784,19.399099836466487,2601880.2629331434,-272.5428403831513,549.4501858640675,1062.1731685082748,-578.6650876078484,-268.25316815897713,61.73908503672657
2410424.7254284844,815251.1606508924,-1.4589286556354504,2824382.5728873303,-496.0842316331439,989.7292842963877,1105.668033711671,-680.6560768374388,-466.90948399728364,-160.93953370684724
2518778.0016441853,759570.1850814109,-20.727094472479923,2972781.605346836,-618.5718857127961,1287.3964759886744,1167.4141918419548,-701.3179851304483,-573.5369901345799,-332.9565972658966
2464742.3959192224,765230.0301801378,-19.718043055057297,2914048.3689404186,-558.3807456782372,1115.7677804924156,1230.0356291613919,-723.2644742505634,-529.1537404197618,-235.6075085662278
2452787.66631439,782801.1484764948,-21.457837685485465,2892006.3761070315,-545.5409822962605,1081.6592562639398,1298.147174930202,-740.1769396638397,-523.9448932270371,-219.64603013486914
2567950.0299605974,765226.4771776572,-30.16416952158964,3032421.154383828,-699.7490177829835,1466.9632147885072,1387.9663159319555,-763.3604919371426,-642.6988917533461,-415.66539780705443
2490327.690206115,768065.644413407,-30.321539687978245,2939758.667418801,-604.250069255806,1204.866356519566,1461.772283428329,-779.5787493144996,-574.2561358017897,-286.8181413310294
2426199.637861484,801995.6616509389,-22.433229831918183,2853214.476708371,-521.3277381954867,1027.4162736528976,1538.5905452090306,-760.2994259905084,-497.6580135352843,-170.3887778268731
2165016.0413929704,955739.0386527233,24.304395839295132,2499987.576225126,-102.92623514382878,252.9075650904979,1565.5610308164746,-440.8904067097646,-97.85287616039561,161.51728714115686
2192559.0660505476,975130.5186407705,23.883518904598777,2533831.9596535694,-139.97430108054783,319.645102199218,1585.5404844294872,-491.9592810201169,-143.40243862874192,141.31547020816208
2203919.097860776,974266.9215533704,23.38056649680805,2545224.769783593,-161.33537744783305,354.6889076603447,1602.4313998948373,-510.08575097749,-162.46905121172702,129.8012640865279
2184945.3768673893,937804.3468969445,23.9689718111616,2513879.1394355986,-123.51994898355275,287.5162679363859,1630.89004388288,-481.5328104054904,-130.30765601233477,152.70997862925665
2225288.883387108,960989.3564366181,23.599666975190154,2564971.239219673,-219.36603650676292,456.95413508055566,1652.2683148644787,-548.4799968612477,-200.0512437657046,114.32895077875303
2383473.7767307498,1108472.079956419,10.504149579753514,2920787.1973147523,-462.18216258263,917.1101967701334,1675.1359944043747,-724.4473359424726,-449.81237717635406,-120.00416190868866
2412050.159909997,1250018.8084264863,-4.589029773722894,3092624.106363822,-471.1608898087246,947.7319285472718,1689.2108745525172,-697.7078640665193,-445.87513282874704,-133.1992350812924
2323778.8411420765,1089321.2124575484,12.655020903660708,2873353.9529498015,-371.5903587798228,733.4105268433489,1703.8686111034563,-676.1148268723382,-362.73605332829493,-13.051788795188104
2305980.5726943724,1248208.9108628002,8.178510006449155,3056799.1852054484,-316.7263912112825,628.469046728978,1719.850651834091,-617.0725977833944,-297.68469062024553,69.20657918842804
2350101.8435234353,1321123.8532980052,3.0807225633038975,3202622.4079223284,-368.1415210809945,730.0826466249264,1732.8073720878563,-640.7551612273139,-349.27459155850863,7.757668622783179
2423213.3664706345,1348678.6125161904,-2.5499940810750013,3298261.164902158,-471.3022307793188,947.3428513567306,1738.8033610914968,-690.8881152199525,-447.9390441517071,-125.59211579874129
2367981.275535593,1333444.4651262525,-3.8284652868885503,3228578.548300191,-404.6067227507614,796.9773783090023,1741.9530834224277,-665.0159177499329,-378.1009726859008,-11.588816937857782
2495782.714641588,1369152.0800977112,-12.013451349971625,3387933.6434257347,-580.1368209558639,1198.0113043901092,1745.0198772771141,-736.8824150410067,-534.6011717118855,-260.46329052082854
2536206.662897209,1353325.8531613827,-20.060536761047967,3433713.777587574,-640.3549181330524,1331.3309320586343,1751.7508180487773,-768.317317791256,-589.8326319574675,-334.99272047512386
2470550.841865458,1368234.4797370033,-22.23615802224518,3364117.727313622,-547.393636417462,1094.7471231462805,1754.6454824318082,-755.2276279964414,-520.589965499589,-219.0596206335409
2457305.7908711806,1369883.471387262,-20.774023396112135,3340583.374685292,-539.6161380467029,1074.8891722387366,1764.1070775796438,-756.4926308008097,-507.0841261563153,-183.98121798922799
2405437.1722154957,1365359.4356211044,-13.15218142097389,3306731.48051371,-459.74546419833746,903.4981965795292,1764.3680317991186,-732.2788853975843,-438.18050470086155,-75.78810748404537
2304463.5337151717,1354281.5008106548,-0.554837420162356,3227641.589909894,-275.7493942026173,552.0666946060272,1750.5989570777213,-620.7936572813281,-271.4251265779913,117.54032149840889
2333653.597324759,1173907.3943335984,9.1764139143152,2982158.496078985,-367.9262107561123,725.1943153585108,1746.9613997079027,-687.7594056368785,-366.0025069305803,5.048175642800122
2333056.3687621877,1140717.955627245,8.75160338793391,2952215.7413519453,-379.0819043972,746.77702088264,1755.9465417932227,-696.6021233181486,-372.07183998707086,-2.6174776838403533
2341865.950021435,1134546.0738977138,8.38337673437593,2957908.1322199553,-395.6440114923364,776.4673609978814,1754.484358857918,-714.9661904206962,-389.044230558612,-19.5205513084396
2351159.6585890143,1129130.5566456404,8.045344163934178,2944587.3356241873,-414.35552295916733,813.864804002476,1761.005959613432,-738.5636959144801,-408.3681977285095,-45.626327544332526
2330116.9146859082,1116490.2468372434,10.232764489476144,2919670.3034297777,-379.9599970481087,746.7575138260758,1762.1832279471787,-715.9071372914831,-373.5603013709689,-5.478101806239692
2300085.591841932,1117065.9732534431,12.991671633016342,2893866.626493331,-330.5187613686487,654.4970476490921,1781.3426979146313,-669.384346867667,-320.7110319754464,44.56281747922425
2253515.380962673,1154077.6175910877,15.35773679923636,2823744.9266928136,-230.62368860245977,474.29177445168887,1838.1060763267071,-599.6033959167173,-229.11959014296056,139.4123370493178
2268705.525530512,1118669.3305806546,17.929890776092407,2803890.1550876535,-277.07688728044616,558.5355670787328,1875.8376792131648,-619.4199092489066,-262.9853012244522,103.63066415197508
2255988.521306353,1063629.18937829,20.79608108985335,2714192.2178685563,-268.1605304530131,545.3023029198475,1929.1345402307202,-606.7462646879289,-248.32906079158863,105.35074952518326
2236187.4505447107,1087240.4283500453,21.241696101678073,2765292.6028924054,-227.46884250228408,470.1547502956665,1977.4345968047212,-574.1424468462826,-209.01646908071655,144.22487877325239
2411611.027306421,1008154.8616212913,16.11387249562186,3027024.8652829304,-536.6116627665027,1064.3673912898244,2058.0558577884813,-864.395461430997,-531.901547628553,-184.38535427952854
2363230.888524553,981286.807113465,16.218357584230443,2954478.0685708597,-454.40341132948834,898.5512408730413,2114.710797422325,-794.913158681072,-447.76206426298796,-92.35219488606019
2354570.937196729,1026436.2831471027,16.08688593676283,2906387.9988055145,-433.44207745779295,854.4512284018778,2181.879967914044,-782.107280279562,-431.7390050536271,-68.00267645181447
2360213.491040393,1039494.091896471,15.88977842524024,2906387.9988055145,-452.8215073093427,889.9643831299928,2227.641573731307,-802.4601136322033,-443.07091506741114,-76.11196178999734
2368702.429305472,1024809.718056412,15.692569669596468,2918452.0250146235,-477.26354420420665,939.6302542002067,2268.458048521733,-808.8716167862456,-459.3573101675462,-94.29278320475863
2381858.7564314366,1023622.2002232881,15.490532227804875,2931661.8373542973,-491.93897173837735,968.3146720580277,2303.4815592626437,-844.8947879726998,-485.1108510369688,-127.69737481895078
2541415.2545567784,814363.372081924,-0.9644399040022547,3418076.1426996714,-747.4786086519109,1486.5398710016866,2308.585651171755,-1032.888915955479,-736.4419153462974,-400.8746895337785
2600386.3128863913,803252.5350794288,-5.055910997299692,3491840.003732323,-847.7200847052792,1703.5842216218664,2322.499556531488,-1090.9960719198493,-827.4664732817661,-507.28811761749785
2535905.025812967,837164.4694066189,-5.150443394695923,3418212.5902641057,-757.0390318457542,1494.6192615511702,2354.2959281616268,-1055.1310541832981,-738.0550774549142,-388.44818333096373
2456826.981173218,804310.7990975771,-0.0439406334133791,3317199.7010361855,-608.639435130683,1189.8350362072251,2368.677814778043,-944.7538666966703,-598.472855082903,-233.05094611942943
2399058.6518179043,834844.152182626,8.686901017443605,3172614.321488596,-514.1063896864803,1003.4680467489276,2379.3114545195376,-860.271943872114,-501.6899358398174,-126.96006911283673
2446013.104382463,713068.481831046,7.188819040071733,3341555.0658299574,-581.1903504663978,1138.2386395833403,2375.6899067933614,-920.4613432290652,-566.4189963928407,-190.4807469990954
2548148.1688673175,778376.0116810213,3.9803730654212415,3486758.0827858294,-771.9512961740825,1527.335102225967,2373.335578363384,-1082.3576449156055,-759.7372359971633,-401.39922748861517
1952407.2998555363,895107.7662473895,65.57191157444277,1403747.6433334101,238.6249698416504,-415.06366443321275,2381.9475372119296,-62.670594042140074,225.77447977392026,362.0168076338829
2199200.1893172353,1072095.325637847,33.24386007369091,2614488.4847985343,-152.47084542083417,344.78988380514437,2396.7259470969097,-521.7560949492954,-146.9632507893481,194.68151040304576
2063780.4276906245,1024815.0741521268,40.89859084446944,2441621.498352379,89.70155596397943,-156.34649160291548,2419.190858111857,-290.8099831779256,76.47563786188167,300.07470564609304
2598607.610736299,939118.9391620015,-3.9475529240724745,3269891.0560469,-882.2459739888507,1758.4593713272286,2424.309956157506,-1167.3553921945077,-866.1463063656124,-522.4495768244184
2604706.7833229015,900950.8736543121,-3.277733760759888,3224899.835852898,-881.3266627584155,1750.3091536684083,2478.5653578298948,-1190.1796313763223,-879.5279984785325,-529.8987674343942
2586083.3801063076,912486.0032994754,-3.4919691587786006,3218705.4922213857,-868.3872088411356,1721.9012018390997,2516.437063007483,-1183.6730622302707,-850.6191217023389,-498.34905423385595
2754528.5782194063,930783.7907019065,-20.401672329493632,3474352.9927428807,-1142.7948186158847,2327.7978268888596,2524.760038517301,-1310.753650122071,-1112.240884328072,-810.0205786866826
2315678.693658351,846886.525527189,10.230776992204513,2881036.395407663,-368.53930781839153,717.6406291074536,2532.3052478727986,-725.3065316882789,-354.1147048219109,32.804488322478434
2366646.26631473,835071.3207265458,16.133051584796945,2945793.8013364454,-461.7891813022126,902.7097069546394,2518.375397006994,-813.9814133418025,-448.9615579290308,-59.17248026093391
2281687.069549488,850229.9067148737,20.858011201634444,2821223.981566882,-298.93795193037704,595.669118051358,2513.9348444865054,-669.3779101066475,-291.58654947110807,97.39538654696112
2229996.25558675,861705.2145156614,26.895693967698456,2755856.105403786,-205.85701879324532,432.6436148942307,2503.528826187915,-565.6033320938656,-195.60871746429228,179.31119473663807
2604465.4119005385,1077247.4908005968,-2.8225525059352385,3336174.567947483,-878.3876671374478,1749.3586242729182,2543.5375608176846,-1218.5400052223702,-879.6230059595881,-535.7143535891784
2729280.8030929356,1114589.5860573628,-20.06030177252513,3520600.000672098,-1094.2184287044886,2224.3044995211035,2613.7301129222387,-1322.107942235131,-1065.8215644964357,-748.7322116531825
2586172.071703002,1006332.3492836332,-5.520399539093285,3242553.1639144425,-868.2095102382204,1730.1915898728162,2647.2872056635256,-1216.1153339509885,-859.583178414414,-506.9605882863623
2075284.6599422903,1055440.6430263133,47.29756043799657,2454346.7293461594,63.07177527127264,-124.52445485820357,2642.840316378053,-307.50420359389307,65.40992704287181,319.9908930572039
